business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
PsNsxahhRUIf6EEI_5n64Q,"Maxi's Pizza, Subs and Bar",1926 Liacouras Walk,Philadelphia,PA,19122,39.98221,-75.155986,3.5,81,1,"{'BikeParking': 'True', 'NoiseLevel': ""u'loud'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'no'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsDelivery': 'True', 'Caters': 'False', 'HappyHour': 'True'}","Restaurants, Local Flavor, Bars, Nightlife, American (Traditional), Pizza, Sandwiches","{'Monday': '10:30-2:0', 'Tuesday': '10:30-2:0', 'Wednesday': '10:30-2:0', 'Thursday': '10:30-2:0', 'Friday': '10:30-2:0', 'Saturday': '10:30-2:0', 'Sunday': '10:30-2:0'}"
HszIFq0D6aZKJwW2hVwWLw,Jo Jo's Deli,2401 S 62nd St,Philadelphia,PA,19142,39.926076,-75.2276399,4.0,12,1,"{'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'DriveThru': 'False', 'OutdoorSeating': 'None', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False'}","Food, Delis, Burgers, Restaurants, Sandwiches","{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:30', 'Wednesday': '9:0-18:30', 'Thursday': '9:0-18:30', 'Friday': '9:0-18:30', 'Saturday': '9:0-17:0'}"
Enl56HI77hB3wyjC7RXKeg,Slack's Hoagie Shack,"155 Franklin Mills Blvd, Ste 193",Philadelphia,PA,19154,40.0907511,-74.9647077,3.0,5,0,"{'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True'}","Delis, Restaurants, Sandwiches, Burgers","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}"
Sp9L2JNPzazAsXlYxGMkKQ,ACME Markets,8600 Ridge Ave,Philadelphia,PA,19128,40.0617979,-75.2383,1.5,13,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'RestaurantsDelivery': 'True'}","Grocery, Food, Shopping, Drugstores","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '7:0-18:0'}"
7GX2Xe12_SOuPltFOB6TLw,Pete's Pizza,4074 Lancaster Ave,Philadelphia,PA,19104,39.964422,-75.204713,2.5,22,1,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'very_loud'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'Alcohol': ""u'none'""}","Restaurants, Pizza, Breakfast & Brunch","{'Monday': '7:0-1:0', 'Tuesday': '7:0-1:0', 'Wednesday': '7:0-1:0', 'Thursday': '7:0-1:0', 'Friday': '7:0-2:0', 'Saturday': '7:0-2:0', 'Sunday': '7:0-0:0'}"
3f-acmwXPLnVd2UKfnk1xg,For Pete's Sake,900 S Front St,Philadelphia,PA,19147,39.9354888,-75.1454078,4.0,187,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': True, 'saturday': False}"", 'RestaurantsTableService': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'Caters': 'False', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'loud'""}","Restaurants, Bars, Nightlife, Pubs, American (Traditional)","{'Monday': '11:0-2:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}"
xZpgV4EKF1DACo__pQi2QQ,Castello Pizza,6700 Rising Sun Ave,Philadelphia,PA,19111,40.0535314,-75.092024,2.5,8,0,,"Pizza, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '12:0-23:0'}"
wMQkdK2aNMvq2xoojC98Mw,South Street Diner,140 South St,Philadelphia,PA,19147,39.9410512122,-75.1454045221,3.0,224,1,"{'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BYOBCorkage': ""'yes_free'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'Corkage': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'BYOB': 'False', 'DogsAllowed': 'False', 'RestaurantsTableService': 'True', 'DriveThru': 'False', 'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'WheelchairAccessible': 'True'}","Diners, Restaurants","{'Monday': '7:30-15:0', 'Tuesday': '7:30-20:30', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '7:30-20:30'}"
J6bDpaw9QQ3qqncfIK4StQ,The Coffee Bar,1701 Locust St,Philadelphia,PA,19103,39.9489718,-75.1695749,3.0,78,0,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True'}","Food, Coffee & Tea, Desserts","{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '6:0-18:0', 'Sunday': '6:0-18:0'}"
QQGyPctWtd9WOZnMKUChUQ,McMenamin's Tavern,7170 Germantown Ave,Philadelphia,PA,19119,40.059745,-75.1908537,4.0,224,1,"{'HasTV': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'CoatCheck': 'False', 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForDancing': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForKids': 'True', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Pubs, American (New), Bars, Nightlife","{'Tuesday': '9:0-17:0', 'Wednesday': '11:30-2:0', 'Thursday': '11:30-2:0', 'Friday': '11:30-2:0', 'Saturday': '11:30-2:0', 'Sunday': '12:0-21:0'}"
eyNbnEMvQ4LpUar27N_2XQ,Yonny's,1531 Cherry St,Philadelphia,PA,19102,39.955815,-75.165732,4.0,11,0,"{'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'False'}","Diners, Restaurants",
xWxn5wmpSNUVKvyTuVdVJg,Beefsteak,3417 Spruce St,Philadelphia,PA,19104,39.9509373153,-75.1943031791,4.0,27,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'loud'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'DriveThru': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'Alcohol': ""'none'"", 'WiFi': ""'free'""}","Restaurants, American (New), Vegetarian, Sandwiches, Fast Food","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-18:0', 'Sunday': '10:0-22:0'}"
WJ_YtAWCo7_BZHm2wdxSqQ,Lawncrest Family Restaurant,6339 Rising Sun Ave,Philadelphia,PA,19111,40.049135,-75.0957169,2.0,6,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True'}","Breakfast & Brunch, Restaurants",
97SR7RQPL02t5J41UcZ4SQ,Pat's Pizzeria,12317 Academy Rd,Philadelphia,PA,19154,40.0956114102,-74.9752556973,2.5,43,1,"{'RestaurantsPriceRange2': '2', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Pizza, Restaurants, Seafood","{'Monday': '11:30-22:30', 'Tuesday': '11:30-22:30', 'Wednesday': '11:30-22:30', 'Thursday': '11:30-22:30', 'Friday': '11:30-22:30', 'Saturday': '11:0-23:30', 'Sunday': '12:0-22:0'}"
kKzKpNLm74kGC9UP4lVRdg,Baby Boss Pizza and Grill,4625 Princeton Ave,Philadelphia,PA,19135,40.0287705,-75.0391079,3.0,17,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Italian, Restaurants, Mexican, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '12:0-22:0'}"
Db-zoswXyyBz7CjXW12Dtg,Jamrock Kitchen,502 N 63rd St,Philadelphia,PA,19151,39.970522,-75.245419,3.5,5,1,,"Soup, Restaurants, Caribbean",
qDEcJ48kXdWxQGZefgG94w,Xun Yu Si Kao,140 N 10th St,Philadelphia,PA,19107,39.954813,-75.156315,4.0,114,1,"{'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BikeParking': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': False, u'romantic': False, u'classy': None, u'upscale': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'WiFi': ""'no'"", 'Alcohol': ""'none'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': False, u'validated': None}"", 'NoiseLevel': ""u'average'""}","Chinese, Seafood, Hot Pot, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
B9Z3i-n9y9FfMU3CQxtThA,Sketch Burger,413 E Girard Ave,Philadelphia,PA,19125,39.9705512,-75.1301184,4.0,534,0,"{'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'DriveThru': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'HasTV': 'True'}","Restaurants, Burgers","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '11:30-21:0', 'Sunday': '11:30-21:0'}"
0Z8ps_OfcR9eJaV2JtxigA,Square One Coffee,249 S 13th St,Philadelphia,PA,19107,39.9471691145,-75.16239379,4.0,217,0,"{'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""'quiet'"", 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'RestaurantsTableService': 'False', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}","Coffee & Tea, Food, Cafes, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '8:0-16:0', 'Friday': '7:30-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}"
MCSyG3ndsNFJN-F9MQWM0A,The Foodery Chestnut Hill,7829 Germantown Ave,Philadelphia,PA,19118,40.0694910114,-75.1994167295,4.0,30,1,"{'Ambience': 'None', 'BusinessParking': 'None', 'Music': 'None', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'HasTV': 'True', 'GoodForMeal': 'None'}","Nightlife, Restaurants, Sandwiches, Beer Bar, Bars, Food, Beer, Wine & Spirits","{'Monday': '12:0-22:0', 'Tuesday': '12:0-22:0', 'Wednesday': '12:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '12:0-22:0'}"
vpfy4_N1PozCkvk2WDE_RQ,The Abbaye,637 N 3rd St,Philadelphia,PA,19123,39.9622476511,-75.1430036973,4.0,306,1,"{'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'CoatCheck': 'False', 'GoodForKids': 'False', 'GoodForDancing': 'False', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False'}","Restaurants, Bars, American (Traditional), Nightlife","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-21:0'}"
43ZZDlfzgi8Zye2OHFyq5A,Bee Burger,7133 Germantown Ave,Philadelphia,PA,19119,40.0593943,-75.190119,2.5,7,0,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'DriveThru': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'Caters': 'True', 'HasTV': 'False'}","Burgers, Cheesesteaks, Barbeque, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
Y-xCFPYXWd9Ig0R_ZTd9mA,Baker Street Bread Co,8009 Germantown Ave,Philadelphia,PA,19118,40.0711656,-75.2008087,4.0,78,1,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True', 'Corkage': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'WheelchairAccessible': 'False', 'BYOB': 'False'}","Bakeries, Coffee & Tea, Breakfast & Brunch, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-17:0', 'Sunday': '7:0-17:0'}"
hUmHwBQtGg0iH-PZakQJDw,Wm Mulherin's Sons,1355 N Front St,Philadelphia,PA,19122,39.971709,-75.135062,4.5,610,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForDancing': 'False', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '3', 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'full_bar'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'CoatCheck': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'Caters': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False'}","Restaurants, Tapas/Small Plates, Italian, Szechuan, Cocktail Bars, Pizza, Chinese, Bars, Nightlife","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}"
