business_id,latitude,longitude,restaurant_stars,review_count,cat_Nightlife,cat_Food,cat_Bars,cat_American_(New),cat_Breakfast_&_Brunch,cat_Sandwiches,cat_Pizza,cat_American_(Traditional),cat_Italian,cat_Coffee_&_Tea,cat_Beer,cat_Wine_&_Spirits,cat_Cocktail_Bars,cat_Mexican,cat_Burgers,cat_Seafood,cat_Pubs,cat_Gastropubs,cat_Cafes,cat_Wine_Bars,cat_Other,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
HxqKo-FK8L_f_xPpBtebQQ,-0.3081334112327172,0.4421228255592448,1.2901748919226315,-0.6191533139073446,1.7293246950722598,1.9922613691424824,6.825292605561956,11.259279097194357,2.866287395687263,6.327554837341676,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
9OhPfV0C3Q49l5tSre2MuQ,-0.11198097307487952,-1.340828129612176,-0.42372933244742933,-0.24309970939015643,3.753496699087524,18.96622285181921,22.03143259999204,13.135949730222569,10.369255088842507,15.74364303003613,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
n3aePf41-l4j7RlnvFoklA,2.634142186351693,0.2642202896821723,-2.9945856690025203,-0.7528216567452077,-0.0091537807915907,-0.4839010911199129,0.2463785690507455,-0.0093118377142452,0.1168972779033456,0.1390908626716576,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
WX2exxux0FS2HwRVaRdhaQ,0.21811882653818493,-0.1579229837322829,1.2901748919226315,-0.7064832978947485,0.9830610064050768,1.1150068725984343,2.5467259727173235,2.5590741872553022,1.3335762354726466,3.4625557255512147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3czT65zbslmUQSkzCPfp8Q,-0.10299310724376869,-1.4372306394760117,-0.42372933244742933,-0.7670796133145799,0.0072201824946831,0.2124280362494013,1.071221941683108,0.3066241961161445,0.4395501428872189,-0.0370444994305563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
QUSctIF_D2yv_NJeokhXFw,-0.23305937496792198,-0.32519386805402944,0.43322277973760104,-0.6084598464803156,10.07159723508754,33.52815064474094,16.681888667645115,38.7725811054552,4.680714025912419,24.26506832115876,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mBgfK8HLthPOMPkEbYLW-A,-0.9253569797412342,-0.11657783548300375,0.43322277973760104,-0.6494514716172602,4.288333811705523,4.912088364925833,20.852805573430683,29.63615633152136,9.662062114348108,5.648553804068483,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ErcLBEFjqr4nGbF4ozrvgg,-0.22334186990737098,-1.501859630706466,1.2901748919226315,-0.6227178030496877,3.1765169625795155,22.793693724953844,36.060239989961005,21.92488983375293,5.785516997036444,12.259142491716236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zJArQ1uARHmSDrW-ftRV5g,-0.7817744633024369,0.030707384674469693,-0.42372933244742933,-0.6708384064713184,1.568361015465723,11.880057553322684,20.42725644920692,1.467820244103054,5.063909062721881,3.5925956751797243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6mZ99K1Ge3vkXnygDYw1Jg,-0.44802042236516987,0.5317144536502494,-2.13763355681749,-0.7260879881776352,1.2541637418615172,1.664699986761509,3.856614972959422,7.628414283542332,0.3818950330311582,1.2142119818440582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
yAwSBNIaS2OaRcwuPTJOoQ,2.5548463556383996,-0.14534436514118063,-2.9945856690025203,-0.8080712384515245,-0.025985710698644,-1.6519890506682402,-0.2448417558473266,-0.0256722503988384,-0.0257574725992314,-0.0257537597877188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mY-f_wX09rcopQczhHkGyw,3.5506904325266477,-1.4047684817537807,-0.42372933244742933,-0.8009422601668384,0.4160794697511213,-0.4151293373404863,4.218328341547228,1.168563274384984,8.593589868985733,2.018568382671416,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h5jnFlvF55kDWC_GGlKMAQ,0.050358396244667106,0.12267342842055648,-0.42372933244742933,-0.3838970305127056,7.262016166360913,27.6943785136324,36.351026023595566,48.74529349023381,9.775363170285493,23.17192263589179,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-rDhWLQJ28L2ttkaftdZNQ,-0.6382786838391202,-0.3821667587890452,1.2901748919226315,-0.683314118469519,0.7632660043715438,25.85040281188594,16.57187575549199,15.39320729419422,3.1129771405769646,14.308270993479324,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
bnMFmRBMje1rcGHfrs_5Ug,-0.7746740191453316,0.06675439115357941,0.43322277973760104,-0.704701053323577,2.801200845925014,6.083061522367098,15.223380874987605,8.493971028764731,9.727213690240978,7.671172037714565,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
jsL0EmA3k75npcRvleq2VA,3.4175940389519774,0.03920341868624714,0.43322277973760104,-0.7813375698839519,0.0225174825929726,0.9887220162402526,0.732909131088227,0.0225144789989962,0.2109681303032192,0.022368760776332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
vgNNwYjdZ_waBvgUcwtefA,2.7112521053819854,4.280404608531766,-0.42372933244742933,-0.4302353893631648,15.92183071630534,21.259283731284405,30.48828837512858,26.58084700699045,21.17513950255325,15.574610667737954,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Qhi17dmb6XCvP8axcJMYGA,2.643398391685901,2.8920208805055876,-3.851537781187551,-0.7510394121740362,-0.0259179042534066,-0.025868755112975,-1.508906284968684,-0.0258746916675578,-0.387604782503304,-0.0258275814940718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
JFjEZFxZwBQx7DkmqzCk6A,-0.2945633921056607,0.3945867959925125,-1.2806814446324597,-0.6387580041902312,0.9653406137415378,-3.161366679867524,-0.3660327399599108,0.4517221681936889,0.2838890453060879,-0.1735524074138798,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cOKIKCLuUiWMUIb6Fp5N4w,4.4498358066529535,3.5410050972360256,-0.42372933244742933,-0.7581683904587223,0.2685707420334529,4.669631229163855,7.65418288746321,1.2127096774631794,0.4729737537933969,1.721931710082903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
h2MaP8_ZJ3HqsgSPLeQNaw,-0.18565976452521862,-1.4337436116325624,-1.2806814446324597,-0.599548623624458,3.005080657892813,12.422494730177911,20.27843467731381,3.31994484301042,5.690072907730923,9.283972183874097,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-qpFT-RgBE2QXVcSjq57lQ,2.2524289596710036,2.695092090716799,-1.2806814446324597,-0.6957898304677195,0.1505207190209649,0.7488521397923662,2.7459428980438867,2.837423030003252,0.8114352007808872,0.7058260123586422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SX8nc0jRY2zNF0uAWMCosA,0.6471032405966219,1.4627163628594673,-0.42372933244742933,-0.7920310373109809,0.0744443656369354,0.3810659186874963,0.1899887758103041,0.6992696144703829,0.0766056616076688,0.5786256637872116,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
_XM7-X5Lc-e_T1S71ri-GA,-0.17786284368009997,0.11497147005661296,-0.42372933244742933,-0.7207412544641206,0.5895891646593973,4.037419971234792,6.780285352255064,2.445800930415047,1.159066614534973,5.987837966900721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-VH4B5o1sjZueC6go9FB1g,-2.6283180813167366,-3.3048677916549645,-2.13763355681749,-0.7938132818821525,0.0777957552244271,0.0780783828910197,3.246407877415017,0.0789467332426668,1.5997075035088,1.919063747718068,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hX_8ZUmIqWFWzjdiPrf23w,-0.9165834056163442,0.05417289547696845,1.2901748919226315,-0.13972952426220894,9.143110672037285,27.155806820739624,61.33185575996396,16.654968094036054,35.62974115871653,39.08451749450651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
T-W7Zn6hd3ChwseyccgZDg,-0.36001184918773244,-0.365491055107229,-0.42372933244742933,-0.7724263470280943,1.145774230819826,3.431701737759279,0.310397244351116,1.743182965596886,0.8154690919730235,0.5534747294998681,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
VG1RKFwh_F8KX38Idnsy8g,0.1274683152747454,0.3105442462080329,-2.13763355681749,-0.7724263470280943,0.063658959478479,0.6733104100553166,0.0876357560482846,0.0166322375692017,0.1178130782029302,1.0409495586457875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AqX_5srdyAS1tNiqC3mDvg,-0.24435676955668928,-0.3471143838463531,-1.2806814446324597,-0.6227178030496877,2.634420771334589,9.318832431600972,22.049753632741904,23.010597836705184,2.6201049639435285,5.366290363673811,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
LiENf54-IvO7aSSI_-j_Qg,-0.31067943452931746,0.45662559589633017,-0.42372933244742933,-0.4979606830676821,2.8959048789308905,7.781659791046403,12.824641603636811,15.253890780518931,4.430686494462331,7.813216451404616,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5IAssDyBqi9EQ_5sz5PZzg,-1.3573596825613132,-0.004421831472162892,-1.2806814446324597,-0.7563861458875508,-0.288048818795473,-1.0916126415858325,-1.1447920840828036,0.167742295567407,0.2615731038479765,0.0951381450487258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
dGaidaNAdxm_leuUqYHNog,2.4329629352356377,2.9537976642162547,-1.2806814446324597,-0.7938132818821525,-0.0455267498453432,0.0628736922886203,1.4780049229793224,1.7791024049724875,0.3313663978272044,-0.605820668222292,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54q7tvEh92SREvpgSSBSnw,0.2587194978838397,0.7527925943508716,1.2901748919226315,-0.799160015595667,0.7633554368359796,0.4988623501375177,0.656961849210257,1.0523681388589212,0.5733355181609795,0.4551167067963442,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
DRMEopD9Td8OoDk-JWm1Rw,-0.2043059318833774,0.1428760737559457,-0.42372933244742933,-0.4337998785055078,7.70875089807124,99.31975967941736,24.75742155043358,22.956227124014585,14.285216590249837,24.972624157813367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
OSZBQXRzoW2qNkKzUWRuug,0.36534676226315654,0.6106214054970667,-0.42372933244742933,-0.784902059026295,0.3889181887527276,6.627397275528178,8.802416803758316,0.894218458498304,0.6248704860137774,1.6621787874486942,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
YxQUHb9b4mREta5_Q012iA,0.3151298644217557,0.8805828401834638,0.43322277973760104,-0.7724263470280943,0.1042392100640366,0.9225960048867062,0.0923598084719116,0.8486388228341356,0.0884660430338905,-0.0562998892906813,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E2pfdKBpou7ZdIBxyZo1PQ,0.004282393014080953,-1.0589888164459755,-1.2806814446324597,-0.7813375698839519,0.4568045755010275,0.438188139768521,-0.934622477542722,-0.327329538670811,0.6795419689531619,-0.3125826680091772,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34XCXNeK8Vgc954dl06vtA,1.5220588637793315,-0.4931178508250966,-2.13763355681749,-0.7599506350298938,0.4453562145328767,7.744290106822877,6.240976969820594,0.6000552836843748,1.5121590923130412,0.4571623328262298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
j2ix9c4vxxoRgS_U6IBLvQ,-0.8161822207207181,-1.8431471496576144,-0.42372933244742933,-0.799160015595667,0.1741665534797248,0.1693789104368686,0.5738468713022008,0.3257736304024212,0.120014707793593,1.6368193265851907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XaBpAWmqE-krpsYWz1GPJA,0.7931903264012993,-2.5275349212861564,1.2901748919226315,-0.795595526453324,0.131617048730106,0.5216320681201436,0.7226689582843221,0.9268452948744856,0.3201647143015528,0.3770719156893889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aMfVQdVbKJnZwdf-c1WNcQ,-0.34675309182398795,-0.023227464699435183,-1.2806814446324597,-0.6654916727578039,1.2625755827066507,1.0598101443529526,7.074941977598358,9.62144491923254,2.3832290364546864,5.597998339654807,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ke7FEXPJc6q54_DvVg995g,0.5721430526423807,-0.09907219615733896,1.2901748919226315,-0.806288993880353,0.0153045990634003,1.2594897188444416,0.5508081328628112,0.3632312668214806,0.3937864239674565,0.417379858440409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
geEGL5YODdRIoIYfFcxVPA,0.24987032438011933,-0.48887127236237116,0.43322277973760104,-0.3821147859415341,6.849444408425804,22.625040287170552,22.742912057560403,16.76739627355183,3.3246129432399907,18.6905940300514,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
RL1mug4X2HghyPZwkd8lSA,-0.4507068324474152,-0.3045651637319858,1.2901748919226315,-0.7153945207506061,2.430619263865886,7.351516231035617,7.399785533097364,9.880238105500345,1.5100031750765668,3.427837691424215,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gyOiiM7g2ylYK_WT5vLFyw,3.8494589690350134,3.3306870584582815,-1.2806814446324597,-0.8009422601668384,1.2370960417462022,0.5963321836268073,10.13968973678977,8.694003892547524,2.738209616331187,3.5946685289585067,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8P8HIysyyGbG8_94cG1Jyg,-0.48791191461439654,-0.2651314764037806,1.2901748919226315,-0.08982667626940671,17.12111659513715,57.548081726291805,28.7498676619076,51.494756673419474,8.735966051151287,38.35021129209264,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
rKggQN5KT6AtOlmuJ8NAZQ,0.6763371711896,1.1331375670128918,1.2901748919226315,-0.5122186396370542,4.06122122944868,16.487423617433247,17.537799924771345,17.693210031291404,4.385222850652184,16.83512234640312,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aXr74YWu67vUtWsbmICbag,0.018062618453728516,-0.28530667721849295,0.43322277973760104,-0.3090427585235022,25.828001860321727,35.52204518755933,39.20576210061221,46.34777476212388,10.09172187908566,21.00469421029715,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
YC5nBPPvrl2qF1vhrPHFhQ,-0.7533636415223318,0.07703134120073916,-1.2806814446324597,-0.806288993880353,-0.137355321758535,0.4269753142657601,-0.507795278960794,0.273472889954132,-0.0022858017114046,-0.0530118017891584,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NaoRbCbuCwVjbmmV5ZzXiA,-1.211940777194968,-0.19617096075557933,1.2901748919226315,-0.7920310373109809,0.0228213861878599,0.1541973434456567,1.1732694178542804,0.1678669405363564,0.4589909339704947,0.0228539780053515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
IKOIffVmSTZj8HkJbY5D6w,-0.3259430377273904,0.13793605147099042,-0.42372933244742933,-0.7456926784605218,0.348420737681713,1.6256494752371249,2.7219944459114656,0.9306672741741806,0.9573703908780036,0.4158976761175105,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-49SvmoGFrpZj5jmT1n4Sg,-0.21463741581741624,0.4824012051033855,0.43322277973760104,-0.806288993880353,0.062790958906464,1.5436589622622403,0.6218897312356831,0.0110568226976469,1.1163984172060055,-0.3557948923080414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c97s-dquA9D56fYAwA-ngg,0.08385862343300235,-0.41110940061589435,-1.2806814446324597,-0.7938132818821525,0.1359218955795011,0.5386000607059086,1.87670742776636,2.3071493437570307,0.0500530643557065,1.0915682078354916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RnhLCG4N9MPy6ZRzq787Cg,-0.24281909375200678,-0.35362522873895463,-0.42372933244742933,0.6533693099091122,20.37518874397405,32.93051723287934,53.14753629844841,83.89087187378702,23.97924994375228,57.67663590715885,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
rJSLcfePsO1pdNMnauXg8A,0.08710281787587058,-0.26878284913562367,0.43322277973760104,-0.480138237355967,2.641157159597406,18.418280624459992,17.430454409719182,12.728740844113853,5.157674400251524,15.623692561858029,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
eQHk2EMRtkYZR6DH-xGQhA,-0.8352765361543898,0.3955736363808786,-0.42372933244742933,-0.7082655424659201,1.501624512479075,2.8518193262719995,7.763900783618574,11.135865396866256,3.6993905026870175,2.047399478077069,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6ZhR8G9TQcDJgILtH0xd6w,2.846697223372109,-0.9794949391206268,-0.42372933244742933,-0.7884665481686379,0.1256723757260654,0.0214734975632318,3.293155305928072,1.1195180804636815,0.1898815298222285,1.2502992104967197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FD7gMovIYQmhdn23Iq91zQ,-0.560726028749103,0.3485591792916308,0.43322277973760104,0.3539522219522988,4.955255810148277,45.47241475369819,67.91218908521152,18.008676578630478,43.0091500855708,20.642313686740685,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yMpz1drhkXySohWbFpJEOQ,0.24815777564088243,-1.4516563470732853,-2.13763355681749,-0.799160015595667,0.0059843722874291,0.4303200486480648,0.3358351724195265,0.0706927743696339,0.1086066050427235,0.0485610272326221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2LfbIS6K7jusVVgYYFtNIA,-0.14459779043833046,-2.1362502532593406,0.43322277973760104,-0.7938132818821525,0.1143960474183433,2.192287518064221,6.0623140171316585,3.677394776846784,0.7453878446105481,2.2082197959284406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
XoYRjfl43dcBFTanwCuWJA,-0.1935833174954111,0.12202320705715337,-0.42372933244742933,-0.8045067493091815,-0.1291794129148623,0.621122429305188,-0.2827238864869968,0.498994786674715,0.4807987109363817,-0.1890126275144255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1RUStfReoIm_8NzWXKSbCA,-0.43629865940472357,-0.43390887759160474,0.43322277973760104,-0.5300410853487693,15.52331606756784,49.885043615976926,23.57040184906642,33.44102109911,4.3136734873288125,20.26654388094996,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ippv_wErDDItMRwmu1de3g,-1.094148780453009,-0.2166327941083047,-0.42372933244742933,-0.5710327104857139,-0.0949783037775615,7.148419661398913,4.300328836200145,2.215152879609664,-0.1390722795573826,8.57014920612622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2cfEAFZZee8fq3Xx6yZ87w,-0.18782457085421922,-1.1627710510775622,0.43322277973760104,-0.7795553253127804,0.2403416167761914,0.1336926562284995,2.788720640606305,2.4747384457256363,0.766577421399185,0.595929219264181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KftGp_AXC7FKvss-ow7jAg,-0.5558657038698377,0.27980287055388936,0.43322277973760104,-0.806288993880353,0.7677486121557985,1.3287891555965237,1.8404215333697864,0.7898886065377694,0.706611958338172,0.5665401340019488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
YlaS_HO1KG7dHKqaBgeFoA,0.7131207884788144,-2.450626528375496,-0.42372933244742933,-0.7920310373109809,0.1902720743539566,4.803086787253889,-2.1722605318817028,0.1896555494018796,0.0366082266573192,-0.0473621057853435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
vufXnNdvRl_Y0wAj_wLzOg,3.4223367135417315,-1.2283110628572784,-1.2806814446324597,-0.6619271836154609,0.7897977637996536,5.195314554675307,6.511316323230194,5.284685245276063,1.729774384722225,2.4891117282965536,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
TxYxXvC5RcRRCYR6rbJgEQ,0.2588792955654448,-0.5244694534751361,0.43322277973760104,-0.8045067493091815,0.6106580103217791,0.626763576777092,1.5525143234881669,1.3960883437264933,0.6232536382752748,1.190722107411192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zAxWNkDWBvgNfIwTAyCBMw,-0.3046035105953732,-0.05250081026300964,-0.42372933244742933,-0.473009259071281,2.788230059085958,12.522792728358011,16.527876427058263,6.191923728901997,9.800435821909703,16.168741234686053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MxwBFQoTbNUiyv0NF9KqKw,2.0951807867002117,-1.975605297257495,0.43322277973760104,-0.7439104338893502,0.9506699754763528,4.571102066180753,4.2734944629127805,0.4009849769288537,1.2936083046222144,4.510140213879042,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
